sample_id,split,subject_id,dest_image,dest_label,source_dataset,source_path,provenance,pixel_sha256,n_boxes,class_ids,is_negative
wound_azh_patches_69d6c5c7c679d8775b5efaac8be99a1f_0,train,azh:69d6c5c7c679d8775b5efaac8be99a1f,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_69d6c5c7c679d8775b5efaac8be99a1f_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_69d6c5c7c679d8775b5efaac8be99a1f_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/69d6c5c7c679d8775b5efaac8be99a1f_0.png,PUBLIC_REAL_PHOTOS,70c91bd9577e912e3febc9280758aec0b8f23618f783d0ed6c5b20858efa5d7f,1,2,0
wound_azh_patches_69fcf456381561c8dacb1f27223661bf_0,train,azh:69fcf456381561c8dacb1f27223661bf,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_69fcf456381561c8dacb1f27223661bf_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_69fcf456381561c8dacb1f27223661bf_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/69fcf456381561c8dacb1f27223661bf_0.png,PUBLIC_REAL_PHOTOS,196e11243951fa8defc48e5321086732a81628d78b744f2d424b6f7399e318f0,1,2,0
wound_azh_patches_6a03aee791e036db57285fbc677cd463_0,val,azh:6a03aee791e036db57285fbc677cd463,data/datasets/yolo_real_skin_v2/images/val/wound_azh_patches_6a03aee791e036db57285fbc677cd463_0.jpg,data/datasets/yolo_real_skin_v2/labels/val/wound_azh_patches_6a03aee791e036db57285fbc677cd463_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/6a03aee791e036db57285fbc677cd463_0.png,PUBLIC_REAL_PHOTOS,f476399b4a3a73998bfb4506d87db8c9e52a6633ddd7b13ba19a5b541197b60d,1,2,0
wound_azh_patches_6a09d7950126072829762d18e4303b1a_0,train,azh:6a09d7950126072829762d18e4303b1a,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_6a09d7950126072829762d18e4303b1a_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_6a09d7950126072829762d18e4303b1a_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/6a09d7950126072829762d18e4303b1a_0.png,PUBLIC_REAL_PHOTOS,540f6684ab65e22897c8cddaaf8172a4271a56e61d1ebf09cd782161fb4fd2b1,1,2,0
wound_azh_patches_6ae0729fa22bba50c7b8aff237cf502b_0,train,azh:6ae0729fa22bba50c7b8aff237cf502b,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_6ae0729fa22bba50c7b8aff237cf502b_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_6ae0729fa22bba50c7b8aff237cf502b_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/6ae0729fa22bba50c7b8aff237cf502b_0.png,PUBLIC_REAL_PHOTOS,a24cdebd280cf074644c4959ace48599147d9b5075306e2fef57e32fe64bc3b0,1,2,0
wound_azh_patches_6ae0729fa22bba50c7b8aff237cf502b_1,train,azh:6ae0729fa22bba50c7b8aff237cf502b,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_6ae0729fa22bba50c7b8aff237cf502b_1.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_6ae0729fa22bba50c7b8aff237cf502b_1.txt,azh_patches,data/datasets/external/azh_patches/train/images/6ae0729fa22bba50c7b8aff237cf502b_1.png,PUBLIC_REAL_PHOTOS,b546c2d488398560fed6faa56750313ac33c48956f2b49f972b414731ac76bd9,1,2,0
wound_azh_patches_6ae0729fa22bba50c7b8aff237cf502b_2,train,azh:6ae0729fa22bba50c7b8aff237cf502b,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_6ae0729fa22bba50c7b8aff237cf502b_2.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_6ae0729fa22bba50c7b8aff237cf502b_2.txt,azh_patches,data/datasets/external/azh_patches/train/images/6ae0729fa22bba50c7b8aff237cf502b_2.png,PUBLIC_REAL_PHOTOS,25d4ad20312cc113f68914a926eefd40558291a423da38c94ecaee3f86f8e0a6,1,2,0
wound_azh_patches_6b72954deb36e78885d007796f7a4900_0,val,azh:6b72954deb36e78885d007796f7a4900,data/datasets/yolo_real_skin_v2/images/val/wound_azh_patches_6b72954deb36e78885d007796f7a4900_0.jpg,data/datasets/yolo_real_skin_v2/labels/val/wound_azh_patches_6b72954deb36e78885d007796f7a4900_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/6b72954deb36e78885d007796f7a4900_0.png,PUBLIC_REAL_PHOTOS,f290ccc4b947a6b6d5ca6c4d159df9f43b5f569a7db6a3e1354c1c9a33a0b3ea,1,2,0
wound_azh_patches_6b82bdcf1c4e9dd4f39dbf9ceb92be13_0,val,azh:6b82bdcf1c4e9dd4f39dbf9ceb92be13,data/datasets/yolo_real_skin_v2/images/val/wound_azh_patches_6b82bdcf1c4e9dd4f39dbf9ceb92be13_0.jpg,data/datasets/yolo_real_skin_v2/labels/val/wound_azh_patches_6b82bdcf1c4e9dd4f39dbf9ceb92be13_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/6b82bdcf1c4e9dd4f39dbf9ceb92be13_0.png,PUBLIC_REAL_PHOTOS,24560837e1eb30c814594e008696374dfce682680c58aa7f48b0836148fea444,1,2,0
wound_azh_patches_6b82bdcf1c4e9dd4f39dbf9ceb92be13_1,val,azh:6b82bdcf1c4e9dd4f39dbf9ceb92be13,data/datasets/yolo_real_skin_v2/images/val/wound_azh_patches_6b82bdcf1c4e9dd4f39dbf9ceb92be13_1.jpg,data/datasets/yolo_real_skin_v2/labels/val/wound_azh_patches_6b82bdcf1c4e9dd4f39dbf9ceb92be13_1.txt,azh_patches,data/datasets/external/azh_patches/train/images/6b82bdcf1c4e9dd4f39dbf9ceb92be13_1.png,PUBLIC_REAL_PHOTOS,e90ffda79602ae81e94ded6edeaf4223624f5e530f8b305544c4bd1479e178ab,1,2,0
wound_azh_patches_6bcc1caf975bc9701b5610df670cb11f_0,train,azh:6bcc1caf975bc9701b5610df670cb11f,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_6bcc1caf975bc9701b5610df670cb11f_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_6bcc1caf975bc9701b5610df670cb11f_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/6bcc1caf975bc9701b5610df670cb11f_0.png,PUBLIC_REAL_PHOTOS,7c6c80b98d67e0f127fd60e6ac1c1e184f6c17fa810705c4ea08918479f83d37,1,2,0
wound_azh_patches_6c195aabce296c2bca841d49b8502639_0,val,azh:6c195aabce296c2bca841d49b8502639,data/datasets/yolo_real_skin_v2/images/val/wound_azh_patches_6c195aabce296c2bca841d49b8502639_0.jpg,data/datasets/yolo_real_skin_v2/labels/val/wound_azh_patches_6c195aabce296c2bca841d49b8502639_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/6c195aabce296c2bca841d49b8502639_0.png,PUBLIC_REAL_PHOTOS,382803de40de1fcb5202e55416007c4ba080633d94ef4cdbe9116afcfaaea795,1,2,0
wound_azh_patches_6c29a0da167f46202e2a21e605e14331_1,train,azh:6c29a0da167f46202e2a21e605e14331,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_6c29a0da167f46202e2a21e605e14331_1.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_6c29a0da167f46202e2a21e605e14331_1.txt,azh_patches,data/datasets/external/azh_patches/train/images/6c29a0da167f46202e2a21e605e14331_1.png,PUBLIC_REAL_PHOTOS,5ad80e22dcd65b2e228dab55ba0ac48cb27cfc39148e1adeec48ef12d7e66b60,1,2,0
wound_azh_patches_6c3f5aee99450c45cf814cf66888445f_0,train,azh:6c3f5aee99450c45cf814cf66888445f,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_6c3f5aee99450c45cf814cf66888445f_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_6c3f5aee99450c45cf814cf66888445f_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/6c3f5aee99450c45cf814cf66888445f_0.png,PUBLIC_REAL_PHOTOS,51f397be09d47d6093c9adc67d0432eb828f5cf9271f3244047d336260173e22,1,2,0
wound_azh_patches_6c51124dbb1a0a3e91368d83fc89a38e_1,train,azh:6c51124dbb1a0a3e91368d83fc89a38e,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_6c51124dbb1a0a3e91368d83fc89a38e_1.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_6c51124dbb1a0a3e91368d83fc89a38e_1.txt,azh_patches,data/datasets/external/azh_patches/train/images/6c51124dbb1a0a3e91368d83fc89a38e_1.png,PUBLIC_REAL_PHOTOS,63b8d6d763df77f298427614aa47b7b8a0d8586b781a8f9a826dd3bd48ac78f7,1,2,0
wound_azh_patches_6c58d20b99df1c5eed126bf5e5686696_0,val,azh:6c58d20b99df1c5eed126bf5e5686696,data/datasets/yolo_real_skin_v2/images/val/wound_azh_patches_6c58d20b99df1c5eed126bf5e5686696_0.jpg,data/datasets/yolo_real_skin_v2/labels/val/wound_azh_patches_6c58d20b99df1c5eed126bf5e5686696_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/6c58d20b99df1c5eed126bf5e5686696_0.png,PUBLIC_REAL_PHOTOS,7b63e98a37b0290b37755b34f35a60534c86aa28c00d025a4f98affe36db1f6b,1,2,0
wound_azh_patches_6c814e96b2f2aff9af0a2aa6a9dde6b7_0,train,azh:6c814e96b2f2aff9af0a2aa6a9dde6b7,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_6c814e96b2f2aff9af0a2aa6a9dde6b7_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_6c814e96b2f2aff9af0a2aa6a9dde6b7_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/6c814e96b2f2aff9af0a2aa6a9dde6b7_0.png,PUBLIC_REAL_PHOTOS,7ac360fa4c5f23f323e05a33296557314078f6b7cb328ce84b21c13817749dfb,1,2,0
wound_azh_patches_6c814e96b2f2aff9af0a2aa6a9dde6b7_1,train,azh:6c814e96b2f2aff9af0a2aa6a9dde6b7,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_6c814e96b2f2aff9af0a2aa6a9dde6b7_1.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_6c814e96b2f2aff9af0a2aa6a9dde6b7_1.txt,azh_patches,data/datasets/external/azh_patches/train/images/6c814e96b2f2aff9af0a2aa6a9dde6b7_1.png,PUBLIC_REAL_PHOTOS,41beded116e0dd595fc630ee41ea3e5c85ea207bbd01debfff601962acec2847,1,2,0
wound_azh_patches_6ce0133e84d48b6b6be5b202645cac83_0,val,azh:6ce0133e84d48b6b6be5b202645cac83,data/datasets/yolo_real_skin_v2/images/val/wound_azh_patches_6ce0133e84d48b6b6be5b202645cac83_0.jpg,data/datasets/yolo_real_skin_v2/labels/val/wound_azh_patches_6ce0133e84d48b6b6be5b202645cac83_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/6ce0133e84d48b6b6be5b202645cac83_0.png,PUBLIC_REAL_PHOTOS,dccc5ba47a9a68ce383866546cb8b8a649c67f1f833cda973114f1c71819779b,1,2,0
wound_azh_patches_6cfc932ec6394e4f6f47559f983981a4_0,train,azh:6cfc932ec6394e4f6f47559f983981a4,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_6cfc932ec6394e4f6f47559f983981a4_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_6cfc932ec6394e4f6f47559f983981a4_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/6cfc932ec6394e4f6f47559f983981a4_0.png,PUBLIC_REAL_PHOTOS,b554460b04c9c1dc46e86597f1de184fe94793c377fc419af6172f36065670c4,1,2,0
wound_azh_patches_6d19f77c47cc9606c7b8a5de35ee432a_1,test,azh:6d19f77c47cc9606c7b8a5de35ee432a,data/datasets/yolo_real_skin_v2/images/test/wound_azh_patches_6d19f77c47cc9606c7b8a5de35ee432a_1.jpg,data/datasets/yolo_real_skin_v2/labels/test/wound_azh_patches_6d19f77c47cc9606c7b8a5de35ee432a_1.txt,azh_patches,data/datasets/external/azh_patches/train/images/6d19f77c47cc9606c7b8a5de35ee432a_1.png,PUBLIC_REAL_PHOTOS,f17c4f37674b9f5c3485959573c3ca51f3dc3fce6caa20d27c09d64b5b3fd90f,1,2,0
wound_azh_patches_6e1e53f7f408cd13696af6c3e8d0248c_0,train,azh:6e1e53f7f408cd13696af6c3e8d0248c,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_6e1e53f7f408cd13696af6c3e8d0248c_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_6e1e53f7f408cd13696af6c3e8d0248c_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/6e1e53f7f408cd13696af6c3e8d0248c_0.png,PUBLIC_REAL_PHOTOS,1cb5cb7a7d8ec06acf162495a1b6da35b26959437a5fe4e8212aefbb7dc715ef,1,2,0
wound_azh_patches_6ed6df09c891b32f5e374aefed329dc5_0,test,azh:6ed6df09c891b32f5e374aefed329dc5,data/datasets/yolo_real_skin_v2/images/test/wound_azh_patches_6ed6df09c891b32f5e374aefed329dc5_0.jpg,data/datasets/yolo_real_skin_v2/labels/test/wound_azh_patches_6ed6df09c891b32f5e374aefed329dc5_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/6ed6df09c891b32f5e374aefed329dc5_0.png,PUBLIC_REAL_PHOTOS,b512ebb71edb5746eb39aa3f158e91565d8ea6f547d85d31e3e1b9133c12bc8d,1,2,0
wound_azh_patches_6eda78d485feff32896cd2e66c2acce2_0,train,azh:6eda78d485feff32896cd2e66c2acce2,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_6eda78d485feff32896cd2e66c2acce2_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_6eda78d485feff32896cd2e66c2acce2_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/6eda78d485feff32896cd2e66c2acce2_0.png,PUBLIC_REAL_PHOTOS,237fcf83a7877850197a41475a9a792023a84936e2a46764cce642646afb7ab7,1,2,0
wound_azh_patches_6ee9006e981a0fdbd3af39335617fde0_0,train,azh:6ee9006e981a0fdbd3af39335617fde0,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_6ee9006e981a0fdbd3af39335617fde0_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_6ee9006e981a0fdbd3af39335617fde0_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/6ee9006e981a0fdbd3af39335617fde0_0.png,PUBLIC_REAL_PHOTOS,ed33bf255f731aebea3ba8a319483abf3f2bdde8695c054a79aaf5a951d3e2dc,1,2,0
wound_azh_patches_6ef396db61ba2d8503426f01bedfb01e_0,train,azh:6ef396db61ba2d8503426f01bedfb01e,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_6ef396db61ba2d8503426f01bedfb01e_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_6ef396db61ba2d8503426f01bedfb01e_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/6ef396db61ba2d8503426f01bedfb01e_0.png,PUBLIC_REAL_PHOTOS,806f99a86afd7b45a2f7a99b68ff8562e9804ba17f182c7c6cb331fa56676de1,1,2,0
wound_azh_patches_6f81eaaea83ff09649d5842dd2ab48fc_0,test,azh:6f81eaaea83ff09649d5842dd2ab48fc,data/datasets/yolo_real_skin_v2/images/test/wound_azh_patches_6f81eaaea83ff09649d5842dd2ab48fc_0.jpg,data/datasets/yolo_real_skin_v2/labels/test/wound_azh_patches_6f81eaaea83ff09649d5842dd2ab48fc_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/6f81eaaea83ff09649d5842dd2ab48fc_0.png,PUBLIC_REAL_PHOTOS,fee45fa13723f280771085040c918ad1b77a7ff5dfef238909613b12a5d62f48,1,2,0
wound_azh_patches_6fed027b91cec55f75de19f29b9a972f_0,test,azh:6fed027b91cec55f75de19f29b9a972f,data/datasets/yolo_real_skin_v2/images/test/wound_azh_patches_6fed027b91cec55f75de19f29b9a972f_0.jpg,data/datasets/yolo_real_skin_v2/labels/test/wound_azh_patches_6fed027b91cec55f75de19f29b9a972f_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/6fed027b91cec55f75de19f29b9a972f_0.png,PUBLIC_REAL_PHOTOS,1301591e7e86ade347d62b5fe49a1897d2493bcf16a3569641e3e0d4005b6ade,1,2,0
wound_azh_patches_70317a1886459a44c1a96983aca30157_0,train,azh:70317a1886459a44c1a96983aca30157,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_70317a1886459a44c1a96983aca30157_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_70317a1886459a44c1a96983aca30157_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/70317a1886459a44c1a96983aca30157_0.png,PUBLIC_REAL_PHOTOS,519c6f2c1e426cf2038abed63db01ea0c514804a2e5bc2fecd34a1b075ad6d34,1,2,0
wound_azh_patches_70a364cdbff361ee4a7885ceb1792e5d_0,test,azh:70a364cdbff361ee4a7885ceb1792e5d,data/datasets/yolo_real_skin_v2/images/test/wound_azh_patches_70a364cdbff361ee4a7885ceb1792e5d_0.jpg,data/datasets/yolo_real_skin_v2/labels/test/wound_azh_patches_70a364cdbff361ee4a7885ceb1792e5d_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/70a364cdbff361ee4a7885ceb1792e5d_0.png,PUBLIC_REAL_PHOTOS,ac5ad6fbbafe9374ead7d1542e36f8a5c1a9dbf32ee322b5a8bd0503558bd4d3,1,2,0
wound_azh_patches_71111745329c7b6029c48edf964dbed5_0,train,azh:71111745329c7b6029c48edf964dbed5,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_71111745329c7b6029c48edf964dbed5_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_71111745329c7b6029c48edf964dbed5_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/71111745329c7b6029c48edf964dbed5_0.png,PUBLIC_REAL_PHOTOS,a14b96457d51bcc8c618167e0c1095441a1e59332e481639a925efe3b4d04fb6,1,2,0
wound_azh_patches_711c45c96ba87b3c3f14efce60ef705b_0,val,azh:711c45c96ba87b3c3f14efce60ef705b,data/datasets/yolo_real_skin_v2/images/val/wound_azh_patches_711c45c96ba87b3c3f14efce60ef705b_0.jpg,data/datasets/yolo_real_skin_v2/labels/val/wound_azh_patches_711c45c96ba87b3c3f14efce60ef705b_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/711c45c96ba87b3c3f14efce60ef705b_0.png,PUBLIC_REAL_PHOTOS,f53da7ef3caee9db62fb89e16c4df1055205b110021ff129d41476df8c54601c,1,2,0
wound_azh_patches_71372bc5f51c34fb545723b9fbd7bb66_0,train,azh:71372bc5f51c34fb545723b9fbd7bb66,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_71372bc5f51c34fb545723b9fbd7bb66_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_71372bc5f51c34fb545723b9fbd7bb66_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/71372bc5f51c34fb545723b9fbd7bb66_0.png,PUBLIC_REAL_PHOTOS,2fb9eaa56cba9c3d1cb325d878f7e6bababbcdcae765ae414c0b4d8a046fc13b,1,2,0
wound_azh_patches_7166f10b6e373784bb85dd8d12dab99c_0,val,azh:7166f10b6e373784bb85dd8d12dab99c,data/datasets/yolo_real_skin_v2/images/val/wound_azh_patches_7166f10b6e373784bb85dd8d12dab99c_0.jpg,data/datasets/yolo_real_skin_v2/labels/val/wound_azh_patches_7166f10b6e373784bb85dd8d12dab99c_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/7166f10b6e373784bb85dd8d12dab99c_0.png,PUBLIC_REAL_PHOTOS,32d08b422519f6c33b536aeb6ad1a8afa773a168e6dde369b88cf8ec69fec752,1,2,0
wound_azh_patches_721f045a58f30c133f65a2baab901491_0,test,azh:721f045a58f30c133f65a2baab901491,data/datasets/yolo_real_skin_v2/images/test/wound_azh_patches_721f045a58f30c133f65a2baab901491_0.jpg,data/datasets/yolo_real_skin_v2/labels/test/wound_azh_patches_721f045a58f30c133f65a2baab901491_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/721f045a58f30c133f65a2baab901491_0.png,PUBLIC_REAL_PHOTOS,109edbd091725417548765af7f8ae37af1b700739ee7d37051becfefc0ba9a81,1,2,0
wound_azh_patches_72394b61bd797878f4abdcde4c78847d_1,train,azh:72394b61bd797878f4abdcde4c78847d,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_72394b61bd797878f4abdcde4c78847d_1.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_72394b61bd797878f4abdcde4c78847d_1.txt,azh_patches,data/datasets/external/azh_patches/train/images/72394b61bd797878f4abdcde4c78847d_1.png,PUBLIC_REAL_PHOTOS,7b7722649a0b4d35f4c552b7be61f8d27c183b0686e5f04fe78621f7098b2192,1,2,0
wound_azh_patches_73af96e685b80cbe5c8bfaf40c60f804_0,train,azh:73af96e685b80cbe5c8bfaf40c60f804,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_73af96e685b80cbe5c8bfaf40c60f804_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_73af96e685b80cbe5c8bfaf40c60f804_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/73af96e685b80cbe5c8bfaf40c60f804_0.png,PUBLIC_REAL_PHOTOS,fd31ad641adb639a3c915d2d9091c32b788c3eee907d658526fe166819dce89a,1,2,0
wound_azh_patches_73af96e685b80cbe5c8bfaf40c60f804_1,train,azh:73af96e685b80cbe5c8bfaf40c60f804,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_73af96e685b80cbe5c8bfaf40c60f804_1.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_73af96e685b80cbe5c8bfaf40c60f804_1.txt,azh_patches,data/datasets/external/azh_patches/train/images/73af96e685b80cbe5c8bfaf40c60f804_1.png,PUBLIC_REAL_PHOTOS,07571419eba8c71af69cb23ccd940c7c1d4fece10bd9cb0514c87638b6f84492,1,2,0
wound_azh_patches_73af96e685b80cbe5c8bfaf40c60f804_2,train,azh:73af96e685b80cbe5c8bfaf40c60f804,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_73af96e685b80cbe5c8bfaf40c60f804_2.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_73af96e685b80cbe5c8bfaf40c60f804_2.txt,azh_patches,data/datasets/external/azh_patches/train/images/73af96e685b80cbe5c8bfaf40c60f804_2.png,PUBLIC_REAL_PHOTOS,0a9161fde154dc9e4c65b81a28a088af50c22c77bfd889c2d512ef0679d6663e,1,2,0
wound_azh_patches_73ca74fd4878a32f647035c9d8009b32_0,train,azh:73ca74fd4878a32f647035c9d8009b32,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_73ca74fd4878a32f647035c9d8009b32_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_73ca74fd4878a32f647035c9d8009b32_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/73ca74fd4878a32f647035c9d8009b32_0.png,PUBLIC_REAL_PHOTOS,8817ee6e0b8fc636fb17405ffa60193de2369037d67daf057b010de9f93cb2b4,1,2,0
wound_azh_patches_73fdc8c4a92cdb0dfa9cd23d317df01e_0,train,azh:73fdc8c4a92cdb0dfa9cd23d317df01e,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_73fdc8c4a92cdb0dfa9cd23d317df01e_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_73fdc8c4a92cdb0dfa9cd23d317df01e_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/73fdc8c4a92cdb0dfa9cd23d317df01e_0.png,PUBLIC_REAL_PHOTOS,d97abb2e5493b14b78459620c63cce1d795b838e96ce6465e361ffb1e03e21ba,1,2,0
wound_azh_patches_7407fe5dc1e4fbe40b0611edadd497d3_0,train,azh:7407fe5dc1e4fbe40b0611edadd497d3,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_7407fe5dc1e4fbe40b0611edadd497d3_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_7407fe5dc1e4fbe40b0611edadd497d3_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/7407fe5dc1e4fbe40b0611edadd497d3_0.png,PUBLIC_REAL_PHOTOS,3e603d07aabe69f9edea81b20bb34bbb9dc7d4cd7548139fbeff6dd0d2667022,1,2,0
wound_azh_patches_745fcf7273ca7b2ae41f3134f68ee4c7_0,val,azh:745fcf7273ca7b2ae41f3134f68ee4c7,data/datasets/yolo_real_skin_v2/images/val/wound_azh_patches_745fcf7273ca7b2ae41f3134f68ee4c7_0.jpg,data/datasets/yolo_real_skin_v2/labels/val/wound_azh_patches_745fcf7273ca7b2ae41f3134f68ee4c7_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/745fcf7273ca7b2ae41f3134f68ee4c7_0.png,PUBLIC_REAL_PHOTOS,968464b961053f06d8a45bbbbdc76ec0b1dd0bdfd295a6302086cea7838dc301,1,2,0
wound_azh_patches_74d0794161306fec7e1fd9f69299e35b_0,train,azh:74d0794161306fec7e1fd9f69299e35b,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_74d0794161306fec7e1fd9f69299e35b_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_74d0794161306fec7e1fd9f69299e35b_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/74d0794161306fec7e1fd9f69299e35b_0.png,PUBLIC_REAL_PHOTOS,a1eb554a4551751ab479b845f637f4724376cdfb7fa6fcb5f23b7d717d4e85f6,1,2,0
wound_azh_patches_74ec1ea5ef38de4666d5031d0b9f4c26_0,train,azh:74ec1ea5ef38de4666d5031d0b9f4c26,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_74ec1ea5ef38de4666d5031d0b9f4c26_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_74ec1ea5ef38de4666d5031d0b9f4c26_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/74ec1ea5ef38de4666d5031d0b9f4c26_0.png,PUBLIC_REAL_PHOTOS,399f83942f0b4e2dc5842421d2db3c8f6f2fecb573b4ae533ade2cef461f6f7b,1,2,0
wound_azh_patches_7504bb84108062fa8c4d6220f55f171d_0,val,azh:7504bb84108062fa8c4d6220f55f171d,data/datasets/yolo_real_skin_v2/images/val/wound_azh_patches_7504bb84108062fa8c4d6220f55f171d_0.jpg,data/datasets/yolo_real_skin_v2/labels/val/wound_azh_patches_7504bb84108062fa8c4d6220f55f171d_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/7504bb84108062fa8c4d6220f55f171d_0.png,PUBLIC_REAL_PHOTOS,babe01ba4eb9976cb5e2b3d76518b1cc3cee4b90fce2f7cb8ac0a58909eeb969,1,2,0
wound_azh_patches_754479624f175e6635dd8bf1a4ee50d7_0,train,azh:754479624f175e6635dd8bf1a4ee50d7,data/datasets/yolo_real_skin_v2/images/train/wound_azh_patches_754479624f175e6635dd8bf1a4ee50d7_0.jpg,data/datasets/yolo_real_skin_v2/labels/train/wound_azh_patches_754479624f175e6635dd8bf1a4ee50d7_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/754479624f175e6635dd8bf1a4ee50d7_0.png,PUBLIC_REAL_PHOTOS,e31be496eb7ce3a28f01bee6010e11f09f7b4ff0ad09409bba50712d41a54a2c,1,2,0
