sample_id,split,subject_id,dest_image,dest_label,source_dataset,source_path,provenance,pixel_sha256,n_boxes,class_ids
wound_azh_patches_366755dab49d4bec9c564988928822aa_0,train,azh:366755dab49d4bec9c564988928822aa,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_366755dab49d4bec9c564988928822aa_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_366755dab49d4bec9c564988928822aa_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/366755dab49d4bec9c564988928822aa_0.png,PUBLIC_REAL_PHOTOS,4b24dd6e28c5af8bf817de25a2869928e34cbddc7c4110f0fa02fbe54ca5f357,1,2
wound_azh_patches_368bc4c1451004ef3e30a38defb265c7_0,val,azh:368bc4c1451004ef3e30a38defb265c7,data/datasets/yolo_wound_boxes_v1/images/val/wound_azh_patches_368bc4c1451004ef3e30a38defb265c7_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/val/wound_azh_patches_368bc4c1451004ef3e30a38defb265c7_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/368bc4c1451004ef3e30a38defb265c7_0.png,PUBLIC_REAL_PHOTOS,5180637ef71a5999892dd76a533899694e462b904bbc82eeed68aa6f1c14c51a,1,2
wound_azh_patches_375d35f02627909d4d85f10ecaa59fb8_0,test,azh:375d35f02627909d4d85f10ecaa59fb8,data/datasets/yolo_wound_boxes_v1/images/test/wound_azh_patches_375d35f02627909d4d85f10ecaa59fb8_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/test/wound_azh_patches_375d35f02627909d4d85f10ecaa59fb8_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/375d35f02627909d4d85f10ecaa59fb8_0.png,PUBLIC_REAL_PHOTOS,defa7ee885da5cb9666afa531eb27fac91de8a84290b1bf61ed7b362ee21564e,1,2
wound_azh_patches_375d35f02627909d4d85f10ecaa59fb8_1,test,azh:375d35f02627909d4d85f10ecaa59fb8,data/datasets/yolo_wound_boxes_v1/images/test/wound_azh_patches_375d35f02627909d4d85f10ecaa59fb8_1.jpg,data/datasets/yolo_wound_boxes_v1/labels/test/wound_azh_patches_375d35f02627909d4d85f10ecaa59fb8_1.txt,azh_patches,data/datasets/external/azh_patches/train/images/375d35f02627909d4d85f10ecaa59fb8_1.png,PUBLIC_REAL_PHOTOS,ee0d7c04f117f7b4992a256231e15dcd514e5224eb5a52c6d94b49da517268c0,1,2
wound_azh_patches_37a0dba9feaf4c4feab8211961a109d3_0,train,azh:37a0dba9feaf4c4feab8211961a109d3,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_37a0dba9feaf4c4feab8211961a109d3_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_37a0dba9feaf4c4feab8211961a109d3_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/37a0dba9feaf4c4feab8211961a109d3_0.png,PUBLIC_REAL_PHOTOS,e7aac9b9b046ab8132801a28c539725c2b17364e5a5c4613fdc2ef4a000ce980,1,2
wound_azh_patches_37eed8796c67c62cc8d7f23c76218c7f_1,test,azh:37eed8796c67c62cc8d7f23c76218c7f,data/datasets/yolo_wound_boxes_v1/images/test/wound_azh_patches_37eed8796c67c62cc8d7f23c76218c7f_1.jpg,data/datasets/yolo_wound_boxes_v1/labels/test/wound_azh_patches_37eed8796c67c62cc8d7f23c76218c7f_1.txt,azh_patches,data/datasets/external/azh_patches/train/images/37eed8796c67c62cc8d7f23c76218c7f_1.png,PUBLIC_REAL_PHOTOS,5edd0281440fbf46cef1713412137d65abf1f3eec0428e5ebebdc96028588c51,1,2
wound_azh_patches_3840005b5fd6f59bab95a2030c70d6b3_0,train,azh:3840005b5fd6f59bab95a2030c70d6b3,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_3840005b5fd6f59bab95a2030c70d6b3_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_3840005b5fd6f59bab95a2030c70d6b3_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/3840005b5fd6f59bab95a2030c70d6b3_0.png,PUBLIC_REAL_PHOTOS,3529dc27746903cad739b8b85f55ba405743a4d63f16ce455c4578f64e1e810c,1,2
wound_azh_patches_38fb853de6b6046aa102a4a8080d3fc7_0,train,azh:38fb853de6b6046aa102a4a8080d3fc7,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_38fb853de6b6046aa102a4a8080d3fc7_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_38fb853de6b6046aa102a4a8080d3fc7_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/38fb853de6b6046aa102a4a8080d3fc7_0.png,PUBLIC_REAL_PHOTOS,c8eb41c83da59fae08b263a863e7311f3673b04644a748e869eea9a10b7ad6d5,1,2
wound_azh_patches_38fb853de6b6046aa102a4a8080d3fc7_1,train,azh:38fb853de6b6046aa102a4a8080d3fc7,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_38fb853de6b6046aa102a4a8080d3fc7_1.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_38fb853de6b6046aa102a4a8080d3fc7_1.txt,azh_patches,data/datasets/external/azh_patches/train/images/38fb853de6b6046aa102a4a8080d3fc7_1.png,PUBLIC_REAL_PHOTOS,b750c6bd6b5eece11642e2c7e9374f4ab30ff6db73afe237a02e32e8c308b7a9,1,2
wound_azh_patches_3900ade34a1c3ae5071e61635b15c41e_1,train,azh:3900ade34a1c3ae5071e61635b15c41e,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_3900ade34a1c3ae5071e61635b15c41e_1.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_3900ade34a1c3ae5071e61635b15c41e_1.txt,azh_patches,data/datasets/external/azh_patches/train/images/3900ade34a1c3ae5071e61635b15c41e_1.png,PUBLIC_REAL_PHOTOS,4bd03f41ad2157265dc085ee5e019ee83c4a8432e4dc253367719afa37d39431,1,2
wound_azh_patches_3900ade34a1c3ae5071e61635b15c41e_2,train,azh:3900ade34a1c3ae5071e61635b15c41e,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_3900ade34a1c3ae5071e61635b15c41e_2.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_3900ade34a1c3ae5071e61635b15c41e_2.txt,azh_patches,data/datasets/external/azh_patches/train/images/3900ade34a1c3ae5071e61635b15c41e_2.png,PUBLIC_REAL_PHOTOS,eafb28a60275513181384d800a37c438bfd113bb4f98d3471095e0146c851b43,1,2
wound_azh_patches_39098d493cf6c2ac48786ae1eb6073e6_0,train,azh:39098d493cf6c2ac48786ae1eb6073e6,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_39098d493cf6c2ac48786ae1eb6073e6_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_39098d493cf6c2ac48786ae1eb6073e6_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/39098d493cf6c2ac48786ae1eb6073e6_0.png,PUBLIC_REAL_PHOTOS,e1d567213e4cc19ba3045709fd97ead38dec845acc4573b0df817412af14900e,1,2
wound_azh_patches_393ca23ea4bd9b810100a85518c720c9_0,val,azh:393ca23ea4bd9b810100a85518c720c9,data/datasets/yolo_wound_boxes_v1/images/val/wound_azh_patches_393ca23ea4bd9b810100a85518c720c9_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/val/wound_azh_patches_393ca23ea4bd9b810100a85518c720c9_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/393ca23ea4bd9b810100a85518c720c9_0.png,PUBLIC_REAL_PHOTOS,c82d044751a99773480527e4bfc883c35d76cbd8bb7a19e18369c3899b75f7b7,1,2
wound_azh_patches_394254309ec428ce5e39f36e007e9c08_0,val,azh:394254309ec428ce5e39f36e007e9c08,data/datasets/yolo_wound_boxes_v1/images/val/wound_azh_patches_394254309ec428ce5e39f36e007e9c08_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/val/wound_azh_patches_394254309ec428ce5e39f36e007e9c08_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/394254309ec428ce5e39f36e007e9c08_0.png,PUBLIC_REAL_PHOTOS,1b0cefe248b1b649752836c70ff9a4019c6496b8bf3489e64de2c1a839a41a26,1,2
wound_azh_patches_394254309ec428ce5e39f36e007e9c08_1,val,azh:394254309ec428ce5e39f36e007e9c08,data/datasets/yolo_wound_boxes_v1/images/val/wound_azh_patches_394254309ec428ce5e39f36e007e9c08_1.jpg,data/datasets/yolo_wound_boxes_v1/labels/val/wound_azh_patches_394254309ec428ce5e39f36e007e9c08_1.txt,azh_patches,data/datasets/external/azh_patches/train/images/394254309ec428ce5e39f36e007e9c08_1.png,PUBLIC_REAL_PHOTOS,45fba2af35e6b5cf595494b975a38d817e9251fd8294c4ed3471a27259db5acb,1,2
wound_azh_patches_39c3a9ffab05344b8f61460e02b94a1e_0,train,azh:39c3a9ffab05344b8f61460e02b94a1e,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_39c3a9ffab05344b8f61460e02b94a1e_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_39c3a9ffab05344b8f61460e02b94a1e_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/39c3a9ffab05344b8f61460e02b94a1e_0.png,PUBLIC_REAL_PHOTOS,934a0cd70de1115161b547cdbbcc8d24b45d4822698f2b07b82ceddcd3052c64,1,2
wound_azh_patches_3a2ef4d33037afd3d0892cd88d9b359f_0,val,azh:3a2ef4d33037afd3d0892cd88d9b359f,data/datasets/yolo_wound_boxes_v1/images/val/wound_azh_patches_3a2ef4d33037afd3d0892cd88d9b359f_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/val/wound_azh_patches_3a2ef4d33037afd3d0892cd88d9b359f_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/3a2ef4d33037afd3d0892cd88d9b359f_0.png,PUBLIC_REAL_PHOTOS,ec6418f48dcc4698c4d8ad1ece70a020d35268cfaa33354f5d51bf55eb7d42da,1,2
wound_azh_patches_3a2ef4d33037afd3d0892cd88d9b359f_1,val,azh:3a2ef4d33037afd3d0892cd88d9b359f,data/datasets/yolo_wound_boxes_v1/images/val/wound_azh_patches_3a2ef4d33037afd3d0892cd88d9b359f_1.jpg,data/datasets/yolo_wound_boxes_v1/labels/val/wound_azh_patches_3a2ef4d33037afd3d0892cd88d9b359f_1.txt,azh_patches,data/datasets/external/azh_patches/train/images/3a2ef4d33037afd3d0892cd88d9b359f_1.png,PUBLIC_REAL_PHOTOS,af466da09d7b37e298ead790ab41ec87f7ce30503f32b65a1cc863063e36ba82,1,2
wound_azh_patches_3a2ef4d33037afd3d0892cd88d9b359f_2,val,azh:3a2ef4d33037afd3d0892cd88d9b359f,data/datasets/yolo_wound_boxes_v1/images/val/wound_azh_patches_3a2ef4d33037afd3d0892cd88d9b359f_2.jpg,data/datasets/yolo_wound_boxes_v1/labels/val/wound_azh_patches_3a2ef4d33037afd3d0892cd88d9b359f_2.txt,azh_patches,data/datasets/external/azh_patches/train/images/3a2ef4d33037afd3d0892cd88d9b359f_2.png,PUBLIC_REAL_PHOTOS,10e2180d7b09091a7e98040d37ff44ddc1b78cea37cd43998d1bc84eb9e7f149,1,2
wound_azh_patches_3a5b7c21a51347df47e54313b02ebd67_0,train,azh:3a5b7c21a51347df47e54313b02ebd67,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_3a5b7c21a51347df47e54313b02ebd67_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_3a5b7c21a51347df47e54313b02ebd67_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/3a5b7c21a51347df47e54313b02ebd67_0.png,PUBLIC_REAL_PHOTOS,c5db8337a2891f5ffe440234c237fdca0ae4493f0968d3d6a13f2a92a4138fc1,1,2
wound_azh_patches_3a880cf13e68b254e13e8ee8d737f7d9_0,val,azh:3a880cf13e68b254e13e8ee8d737f7d9,data/datasets/yolo_wound_boxes_v1/images/val/wound_azh_patches_3a880cf13e68b254e13e8ee8d737f7d9_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/val/wound_azh_patches_3a880cf13e68b254e13e8ee8d737f7d9_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/3a880cf13e68b254e13e8ee8d737f7d9_0.png,PUBLIC_REAL_PHOTOS,64956f7e917e66bb2aa5fc1dc2c1aa3965f3c1b3f9453eb60479a3f63e46a504,1,2
wound_azh_patches_3a8ca762d9ecaf3ee1f738fd8d822402_0,test,azh:3a8ca762d9ecaf3ee1f738fd8d822402,data/datasets/yolo_wound_boxes_v1/images/test/wound_azh_patches_3a8ca762d9ecaf3ee1f738fd8d822402_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/test/wound_azh_patches_3a8ca762d9ecaf3ee1f738fd8d822402_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/3a8ca762d9ecaf3ee1f738fd8d822402_0.png,PUBLIC_REAL_PHOTOS,dba6f5e51761a986c50dc5e2f2fdf2ab20053d4ef6f2078f2033b24a6f3516dd,1,2
wound_azh_patches_3a9dd15c5e2410f8ef4a0bf7c480c254_0,val,azh:3a9dd15c5e2410f8ef4a0bf7c480c254,data/datasets/yolo_wound_boxes_v1/images/val/wound_azh_patches_3a9dd15c5e2410f8ef4a0bf7c480c254_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/val/wound_azh_patches_3a9dd15c5e2410f8ef4a0bf7c480c254_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/3a9dd15c5e2410f8ef4a0bf7c480c254_0.png,PUBLIC_REAL_PHOTOS,004b53716e6c378025546f3d104a93b6e8f6e41e707ec74cce6ba6c066e03aa2,1,2
wound_azh_patches_3ab0b5f7a8b6ace81df830c4d7968cde_0,train,azh:3ab0b5f7a8b6ace81df830c4d7968cde,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_3ab0b5f7a8b6ace81df830c4d7968cde_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_3ab0b5f7a8b6ace81df830c4d7968cde_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/3ab0b5f7a8b6ace81df830c4d7968cde_0.png,PUBLIC_REAL_PHOTOS,0e0bc7a3ebc096c9b6fa96d81095c4ef97077ca641a15d6600ff442c4251a112,1,2
wound_azh_patches_3b0119839f46bc5148fccec02baf03e2_0,train,azh:3b0119839f46bc5148fccec02baf03e2,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_3b0119839f46bc5148fccec02baf03e2_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_3b0119839f46bc5148fccec02baf03e2_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/3b0119839f46bc5148fccec02baf03e2_0.png,PUBLIC_REAL_PHOTOS,30f4ebca76431eb079324c29b05ba988902da035db50b679363691abc49d4582,1,2
wound_azh_patches_3b579e8d9843f801293962cd9dc5cf66_0,train,azh:3b579e8d9843f801293962cd9dc5cf66,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_3b579e8d9843f801293962cd9dc5cf66_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_3b579e8d9843f801293962cd9dc5cf66_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/3b579e8d9843f801293962cd9dc5cf66_0.png,PUBLIC_REAL_PHOTOS,57fb0f4b280caa57aeac293670176fc92fa98cbe0d564cd1297709eff8ac7020,1,2
wound_azh_patches_3b57b23c01965a5d5c6dd13628c14254_0,test,azh:3b57b23c01965a5d5c6dd13628c14254,data/datasets/yolo_wound_boxes_v1/images/test/wound_azh_patches_3b57b23c01965a5d5c6dd13628c14254_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/test/wound_azh_patches_3b57b23c01965a5d5c6dd13628c14254_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/3b57b23c01965a5d5c6dd13628c14254_0.png,PUBLIC_REAL_PHOTOS,5ef0e7b1c39a17795703e02db733faa7976b2deaec3c7e6ace07e59694c41d46,1,2
wound_azh_patches_3c09e19e35aa4d2b40151efe9ec3b6d9_0,train,azh:3c09e19e35aa4d2b40151efe9ec3b6d9,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_3c09e19e35aa4d2b40151efe9ec3b6d9_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_3c09e19e35aa4d2b40151efe9ec3b6d9_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/3c09e19e35aa4d2b40151efe9ec3b6d9_0.png,PUBLIC_REAL_PHOTOS,9aa3928779837670472ec115f81cac467ece5b33afaf3da3894daef2fde1a9cf,1,2
wound_azh_patches_3c18545523ad4e933f8c5cb4ed0e7bae_0,train,azh:3c18545523ad4e933f8c5cb4ed0e7bae,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_3c18545523ad4e933f8c5cb4ed0e7bae_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_3c18545523ad4e933f8c5cb4ed0e7bae_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/3c18545523ad4e933f8c5cb4ed0e7bae_0.png,PUBLIC_REAL_PHOTOS,057ee984a272dd046c72ae58748e37fc922f227586c05b357971eb6c3cf2a345,1,2
wound_azh_patches_3c3cb96f8cb5c1df425d2640c4884939_0,train,azh:3c3cb96f8cb5c1df425d2640c4884939,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_3c3cb96f8cb5c1df425d2640c4884939_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_3c3cb96f8cb5c1df425d2640c4884939_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/3c3cb96f8cb5c1df425d2640c4884939_0.png,PUBLIC_REAL_PHOTOS,578ba74430873cc7c93b358f376f0dd81a3c63149bf0a1d33d2831d61a346c6d,1,2
wound_azh_patches_3ccb5a2aa0f9c97ae1fc878128fb6263_0,train,azh:3ccb5a2aa0f9c97ae1fc878128fb6263,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_3ccb5a2aa0f9c97ae1fc878128fb6263_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_3ccb5a2aa0f9c97ae1fc878128fb6263_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/3ccb5a2aa0f9c97ae1fc878128fb6263_0.png,PUBLIC_REAL_PHOTOS,a5b09dc48af14c71f97d741434d66c98ee0a0f0f23c872d2f842f2953385e4c6,1,2
wound_azh_patches_3d2c261254b348b3ec24fc0abaf047fa_1,train,azh:3d2c261254b348b3ec24fc0abaf047fa,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_3d2c261254b348b3ec24fc0abaf047fa_1.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_3d2c261254b348b3ec24fc0abaf047fa_1.txt,azh_patches,data/datasets/external/azh_patches/train/images/3d2c261254b348b3ec24fc0abaf047fa_1.png,PUBLIC_REAL_PHOTOS,c1f0627661c3e6ec56da97da6ffa95229ded20492d2382c2d850702885fb9e64,1,2
wound_azh_patches_3d3b13a17531be10f7c2ab854dbb4073_0,train,azh:3d3b13a17531be10f7c2ab854dbb4073,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_3d3b13a17531be10f7c2ab854dbb4073_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_3d3b13a17531be10f7c2ab854dbb4073_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/3d3b13a17531be10f7c2ab854dbb4073_0.png,PUBLIC_REAL_PHOTOS,fb2912c33dc495c5f9bf5a0fb28469808f4ef1ca819051ddf65246b6b96fbf3b,1,2
wound_azh_patches_3d3cb428d6478844060dcf5cd6d168d1_0,train,azh:3d3cb428d6478844060dcf5cd6d168d1,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_3d3cb428d6478844060dcf5cd6d168d1_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_3d3cb428d6478844060dcf5cd6d168d1_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/3d3cb428d6478844060dcf5cd6d168d1_0.png,PUBLIC_REAL_PHOTOS,210852b316f116d52dd65ecaff05230764d53270f2a040a3f225dfef19533f70,1,2
wound_azh_patches_3d471880a73b751ffb76906fe7191184_0,train,azh:3d471880a73b751ffb76906fe7191184,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_3d471880a73b751ffb76906fe7191184_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_3d471880a73b751ffb76906fe7191184_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/3d471880a73b751ffb76906fe7191184_0.png,PUBLIC_REAL_PHOTOS,55fbdd1a5a244e763470191c16fa0b336a09bf3d17f0ed6bd6cf731f08ca19b8,1,2
wound_azh_patches_3da15725e8a26e1c0f1016ad8046adee_0,train,azh:3da15725e8a26e1c0f1016ad8046adee,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_3da15725e8a26e1c0f1016ad8046adee_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_3da15725e8a26e1c0f1016ad8046adee_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/3da15725e8a26e1c0f1016ad8046adee_0.png,PUBLIC_REAL_PHOTOS,cd880255de2da9898d189d667238948a1dd6e34086180787f22a10d028da003d,1,2
wound_azh_patches_3db1bf879432c585805c9f4ca236a794_0,train,azh:3db1bf879432c585805c9f4ca236a794,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_3db1bf879432c585805c9f4ca236a794_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_3db1bf879432c585805c9f4ca236a794_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/3db1bf879432c585805c9f4ca236a794_0.png,PUBLIC_REAL_PHOTOS,65a9669c6420be0ca62b28cf6ee689778f8cd98f94cf1fbcd048d9bbcc33e8e9,1,2
wound_azh_patches_3ebe58a6e4308ec19e226136af299b1a_0,train,azh:3ebe58a6e4308ec19e226136af299b1a,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_3ebe58a6e4308ec19e226136af299b1a_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_3ebe58a6e4308ec19e226136af299b1a_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/3ebe58a6e4308ec19e226136af299b1a_0.png,PUBLIC_REAL_PHOTOS,ff954492df11f2b3a70fcf70549a01a17ea34e41c7abde45b7787f1fae07d360,1,2
wound_azh_patches_3eef4daad81edeb5e367e1c564221d6e_0,train,azh:3eef4daad81edeb5e367e1c564221d6e,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_3eef4daad81edeb5e367e1c564221d6e_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_3eef4daad81edeb5e367e1c564221d6e_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/3eef4daad81edeb5e367e1c564221d6e_0.png,PUBLIC_REAL_PHOTOS,25953402224d2fa0a866f2b2a1e045572841ab1aab93daf9c1daf99898ba284d,1,2
wound_azh_patches_3f6f6c9b899b18ded1de9ada182264fd_0,train,azh:3f6f6c9b899b18ded1de9ada182264fd,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_3f6f6c9b899b18ded1de9ada182264fd_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_3f6f6c9b899b18ded1de9ada182264fd_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/3f6f6c9b899b18ded1de9ada182264fd_0.png,PUBLIC_REAL_PHOTOS,8fc149c45f54160d0ae662c6ed7389ddeda8bd61d06368d11f624fc6111cbb6e,1,2
wound_azh_patches_3f6f6c9b899b18ded1de9ada182264fd_1,train,azh:3f6f6c9b899b18ded1de9ada182264fd,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_3f6f6c9b899b18ded1de9ada182264fd_1.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_3f6f6c9b899b18ded1de9ada182264fd_1.txt,azh_patches,data/datasets/external/azh_patches/train/images/3f6f6c9b899b18ded1de9ada182264fd_1.png,PUBLIC_REAL_PHOTOS,7e55c7d6afccdfa06d26546244c0cadce763727c4b48121939ee53f66b75dd9d,1,2
wound_azh_patches_3fa4a23120e1cfd4fb054baba02710f0_0,train,azh:3fa4a23120e1cfd4fb054baba02710f0,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_3fa4a23120e1cfd4fb054baba02710f0_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_3fa4a23120e1cfd4fb054baba02710f0_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/3fa4a23120e1cfd4fb054baba02710f0_0.png,PUBLIC_REAL_PHOTOS,5c2bf23fba9328405124f8037855925efbec03bab6bb3c9264139cab5e7f8071,1,2
wound_azh_patches_405c6fd83be329ebd1f9add6e58def0c_0,test,azh:405c6fd83be329ebd1f9add6e58def0c,data/datasets/yolo_wound_boxes_v1/images/test/wound_azh_patches_405c6fd83be329ebd1f9add6e58def0c_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/test/wound_azh_patches_405c6fd83be329ebd1f9add6e58def0c_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/405c6fd83be329ebd1f9add6e58def0c_0.png,PUBLIC_REAL_PHOTOS,9646c31b46c606cd8a67ec0147b5d26df4ae8bb12c6c119396a860a1ac0ccec4,1,2
wound_azh_patches_40991900d01e82b4bda448147b614027_0,train,azh:40991900d01e82b4bda448147b614027,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_40991900d01e82b4bda448147b614027_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_40991900d01e82b4bda448147b614027_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/40991900d01e82b4bda448147b614027_0.png,PUBLIC_REAL_PHOTOS,4a058cb174a6ba33ed650aac7c24a7e9ad952f65efe0f3c3484e2d69271225c3,1,2
wound_azh_patches_41a345d5417528ecdf4d1a272f3938a9_1,val,azh:41a345d5417528ecdf4d1a272f3938a9,data/datasets/yolo_wound_boxes_v1/images/val/wound_azh_patches_41a345d5417528ecdf4d1a272f3938a9_1.jpg,data/datasets/yolo_wound_boxes_v1/labels/val/wound_azh_patches_41a345d5417528ecdf4d1a272f3938a9_1.txt,azh_patches,data/datasets/external/azh_patches/train/images/41a345d5417528ecdf4d1a272f3938a9_1.png,PUBLIC_REAL_PHOTOS,abcb13ee0fab5aca0aeedce8368f020bec07990712f1ec416fb2c32e1b38f35b,1,2
